DATE,STORAGE,,,,,,,,,,,,,,,
2021-02-19,"2,249,812",,,,,,,,,,18.51,,0,,"2,706",
2021-02-20,"2,252,604",,,,,,,,,,18.51,,0,,"3,315",
2021-02-21,"2,256,327",,,,,,,,,,18.51,,0,,"2,648",
2021-02-22,"2,258,002",,,,,,,,,,18.51,,0,,"2,726",
2021-02-23,"2,261,539",,,,,,,,,,18.51,,0,,"2,790",
2021-02-24,"2,266,022",,,,,,,,,,18.51,,0,,"2,782",
2021-02-25,"2,267,520",,,,,,,,,,18.51,,0,,"2,935",
2021-02-26,"2,270,328",,,,,,,,,,18.51,,0,,"3,661",
2021-02-27,"2,273,324",,,,,,,,,,18.51,,0,,"3,442",
2021-02-28,"2,277,443",,,,,,,,,,18.51,,0,,"3,287",
2021-03-01,"2,281,749",,,,,,,,,,18.93,,0,,"3,277",
2021-03-02,"2,283,254",,,,,,,,,,18.93,,0,,"3,102",
2021-03-03,"2,281,749",,,,,,,,,,18.93,,0,,"3,404",
2021-03-04,"2,285,890",,,,,,,,,,18.95,,0,,"2,747",
2021-03-05,"2,286,078",,,,,,,,,,20.39,,0,,"3,481",
2021-03-06,"2,289,656",,,,,,,,,,20.59,,0,,"3,424",
2021-03-07,"2,287,961",,,,,,,,,,20.66,,0,,"2,843",
2021-03-08,"2,288,150",,,,,,,,,,20.66,,0,,"2,804",
2021-03-09,"2,294,740",,,,,,,,,,20.66,,0,,"3,143",
2021-03-10,"2,298,506",,,,,,,,,,21.59,,0,,"3,187",
2021-03-11,"2,300,012",,,,,,,,,,21.59,,0,,"3,262",
2021-03-12,"2,303,416",,,,,,,,,,21.59,,0,,"3,173",
2021-03-13,"2,307,582",,,,,,,,,,21.75,,0,,"2,655",
2021-03-14,"2,312,315",,,,,,,,,,23.06,,0,,"2,687",
2021-03-15,"2,316,670",,,,,,,,,,23.22,,0,,"2,786",
2021-03-16,"2,319,700",,,,,,,,,,23.23,,0,,"3,171",
2021-03-17,"2,321,986",,,,,,,,,,23.23,,0,,"3,122",
2021-03-18,"2,329,604",,,,,,,,,,23.23,,0,,"3,224",
2021-03-19,"2,341,428",,,,,,,,,,23.23,,0,,"3,090",
2021-03-20,"2,349,856",,,,,,,,,,23.23,,0,,"2,783",
2021-03-21,"2,357,900",,,,,,,,,,23.23,,0,,"2,779",
2021-03-22,"2,364,835",,,,,,,,,,23.23,,0,,"3,005",
2021-03-23,"2,369,650",,,,,,,,,,23.23,,0,,"2,905",
2021-03-24,"2,372,925",,,,,,,,,,23.23,,0,,"2,919",
2021-03-25,"2,376,778",,,,,,,,,,23.23,,0,,"3,160",
2021-03-26,"2,380,263",,,,,,,,,,23.23,,0,,"3,506",
2021-03-27,"2,382,975",,,,,,,,,,23.23,,0,,"3,597",
2021-03-28,"2,385,493",,,,,,,,,,23.23,,0,,"3,644",
2021-03-29,"2,390,143",,,,,,,,,,23.23,,0,,"3,998",
2021-03-30,"2,389,562",,,,,,,,,,23.23,,0,,"4,164",
2021-03-31,"2,391,693",,,,,,,,,,23.23,,0,,"4,252",
2021-04-01,"2,391,499",,,,,,,,,,23.23,,0,,"3,791",
2021-04-02,"2,394,986",,,,,,,,,,23.23,,0,,"3,723",
2021-04-03,"2,396,342",,,,,,,,,,23.23,,0,,"4,445",
2021-04-04,"2,394,018",,,,,,,,,,23.23,,0,,"4,761",
2021-04-05,"2,393,049",,,,,,,,,,23.23,,0,,"2,505",
2021-04-06,"2,394,211",,,,,,,,,,23.23,,0,,"4,697",
2021-04-07,"2,393,824",,,,,,,,,,23.23,,0,,"4,253",
2021-04-08,"2,394,405",,,,,,,,,,23.23,,0,,"4,739",
2021-04-09,"2,393,436",,,,,,,,,,23.23,,0,,"5,031",
2021-04-10,"2,394,792",,,,,,,,,,23.23,,0,,"5,308",
2021-04-11,"2,390,724",,,,,,,,,,23.23,,0,,"5,603",
2021-04-12,"2,390,918",,,,,,,,,,23.23,,0,,"5,526",
2021-04-13,"2,386,850",,,,,,,,,,23.23,,0,,"4,752",
2021-04-14,"2,382,781",,,,,,,,,,23.23,,0,,"4,408",
2021-04-15,"2,380,069",,,,,,,,,,23.23,,0,,"2,736",
2021-04-16,"2,375,237",,,,,,,,,,23.23,,0,,"2,014",
2021-04-17,"2,371,769",,,,,,,,,,23.23,,0,,"1,297",
2021-04-18,"2,364,642",,,,,,,,,,23.23,,0,,36,
2021-04-19,"2,359,248",,,,,,,,,,23.23,,0,,29,
2021-04-20,"2,352,537",,,,,,,,,,23.27,,0,,564,
2021-04-21,"2,348,707",,,,,,,,,,23.7,,0,,628,
2021-04-22,"2,340,471",,,,,,,,,,23.7,,0,,310,
2021-04-23,"2,334,176",,,,,,,,,,23.7,,0,,26,
2021-04-24,"2,328,271",,,,,,,,,,23.7,,0,,27,
2021-04-25,"2,320,843",,,,,,,,,,23.7,,0,,28,
2021-04-26,"2,316,670",,,,,,,,,,23.7,,0,,29,
2021-04-27,"2,310,801",,,,,,,,,,23.7,,0,,25,
2021-04-28,"2,301,712",,,,,,,,,,23.7,,0,,30,
2021-04-29,"2,295,493",,,,,,,,,,23.7,,0,,29,
2021-04-30,"2,288,150",,,,,,,,,,23.7,,0,,29,
2021-05-01,"2,282,689",,,,,,,,,,23.7,,0,,818,
2021-05-02,"2,277,256",,,,,,,,,,23.7,,0,,784,
2021-05-03,"2,270,516",,,,,,,,,,23.7,,0,,776,
2021-05-04,"2,260,050",,,,,,,,,,23.7,,0,,819,
2021-05-05,"2,252,604",,,,,,,,,,23.7,,0,,670,
2021-05-06,"2,243,305",,,,,,,,,,23.7,,0,,"3,572",
2021-05-07,"2,232,756",,,,,,,,,,23.7,,0,,"4,001",
2021-05-08,"2,223,701",,,,,,,,,,23.7,,0,,"4,305",
2021-05-09,"2,212,292",,,,,,,,,,23.7,,0,,"6,314",
2021-05-10,"2,203,668",,,,,,,,,,23.7,,0,,"6,760",
2021-05-11,"2,190,131",,,,,,,,,,23.7,,0,,"6,222",
2021-05-12,"2,179,213",,,,,,,,,,23.7,,0,,"6,575",
2021-05-13,"2,167,413",,,,,,,,,,23.7,,0,,"6,510",
2021-05-14,"2,157,829",,,,,,,,,,23.7,,0,,"6,330",
2021-05-15,"2,143,779",,,,,,,,,,23.7,,0,,"6,648",
2021-05-16,"2,131,576",,,,,,,,,,23.7,,0,,"7,361",
2021-05-17,"2,119,780",,,,,,,,,,23.7,,0,,"7,377",
2021-05-18,"2,107,861",,,,,,,,,,23.7,,0,,"7,696",
2021-05-19,"2,095,270",,,,,,,,,,23.7,,0,,"8,071",
2021-05-20,"2,082,375",,,,,,,,,,23.7,,0,,"8,170",
2021-05-21,"2,069,026",,,,,,,,,,23.7,,0,,"6,911",
2021-05-22,"2,059,048",,,,,,,,,,23.7,,0,,"6,637",
2021-05-23,"2,047,353",,,,,,,,,,23.7,,0,,"6,939",
2021-05-24,"2,037,582",,,,,,,,,,23.7,,0,,"5,779",
2021-05-25,"2,031,649",,,,,,,,,,23.7,,0,,"7,150",
2021-05-26,"2,020,015",,,,,,,,,,23.7,,0,,"6,290",
2021-05-27,"2,011,003",,,,,,,,,,23.7,,0,,"6,698",
2021-05-28,"1,999,451",,,,,,,,,,23.7,,0,,"5,824",
2021-05-29,"1,994,453",,,,,,,,,,23.7,,0,,"5,348",
2021-05-30,"1,983,486",,,,,,,,,,23.7,,0,,"6,323",
2021-05-31,"1,976,296",,,,,,,,,,23.7,,0,,"7,080",
2021-06-01,"1,971,357",,,,,,,,,,23.7,,0,,"6,736",
2021-06-02,"1,967,269",,,,,,,,,,23.7,,0,,"6,109",
2021-06-03,"1,960,627",,,,,,,,,,23.7,,0,,"5,510",
2021-06-04,"1,950,807",,,,,,,,,,23.7,,0,,"6,168",
2021-06-05,"1,940,330",,,,,,,,,,23.7,,0,,"5,529",
2021-06-06,"1,930,738",,,,,,,,,,23.7,,0,,"5,835",
2021-06-07,"1,922,016",,,,,,,,,,23.7,,0,,"5,572",
2021-06-08,"1,914,657",,,,,,,,,,23.7,,0,,"5,120",
2021-06-09,"1,907,149",,,,,,,,,,23.7,,0,,"5,323",
2021-06-10,"1,901,330",,,,,,,,,,23.7,,0,,"5,957",
2021-06-11,"1,894,181",,,,,,,,,,23.7,,0,,"5,462",
2021-06-12,"1,887,073",,,,,,,,,,23.7,,0,,"7,083",
2021-06-13,"1,880,465",,,,,,,,,,23.7,,0,,"7,079",
2021-06-14,"1,876,175",,,,,,,,,,23.7,,0,,"6,321",
2021-06-15,"1,868,784",,,,,,,,,,23.7,,0,,"6,153",
2021-06-16,"1,862,049",,,,,,,,,,23.7,,0,,"6,350",
2021-06-17,"1,854,368",,,,,,,,,,23.7,,0,,"6,098",
2021-06-18,"1,845,389",,,,,,,,,,23.7,,0,,"4,895",
2021-06-19,"1,839,056",,,,,,,,,,23.7,,0,,"5,644",
2021-06-20,"1,835,488",,,,,,,,,,23.7,,0,,"6,525",
2021-06-21,"1,831,757",,,,,,,,,,23.7,,0,,"6,556",
2021-06-22,"1,825,770",,,,,,,,,,23.7,,0,,"7,560",
2021-06-23,"1,814,162",,,,,,,,,,23.7,,0,,"6,956",
2021-06-24,"1,802,452",,,,,,,,,,23.7,,0,,"7,043",
2021-06-25,"1,790,788",,,,,,,,,,23.7,,0,,"6,040",
2021-06-26,"1,781,075",,,,,,,,,,23.7,,0,,"7,022",
2021-06-27,"1,767,776",,,,,,,,,,23.7,,0,,"6,563",
2021-06-28,"1,761,621",,,,,,,,,,23.7,,0,,"6,962",
2021-06-29,"1,752,185",,,,,,,,,,23.7,,0,,"7,238",
2021-06-30,"1,745,911",,,,,,,,,,23.7,,0,,"6,749",
2021-07-01,"1,737,317",,,,,,,,,,23.7,,0,,"7,429",
2021-07-02,"1,728,437",,,,,,,,,,23.7,,0,,"7,229",
2021-07-03,"1,719,274",,,,,,,,,,23.7,,0,,"6,983",
2021-07-04,"1,708,085",,,,,,,,,,23.7,,0,,"7,454",
2021-07-05,"1,698,470",,,,,,,,,,23.7,,0,,"6,606",
2021-07-06,"1,687,197",,,,,,,,,,23.7,,0,,"6,843",
2021-07-07,"1,675,682",,,,,,,,,,23.7,,0,,"7,159",
2021-07-08,"1,666,808",,,,,,,,,,23.7,,0,,"7,204",
2021-07-09,"1,658,575",,,,,,,,,,23.7,,0,,"6,767",
2021-07-10,"1,650,527",,,,,,,,,,23.7,,0,,"7,131",
2021-07-11,"1,641,589",,,,,,,,,,23.7,,0,,"6,757",
2021-07-12,"1,631,047",,,,,,,,,,23.7,,0,,"6,705",
2021-07-13,"1,620,393",,,,,,,,,,23.7,,0,,"7,255",
2021-07-14,"1,612,467",,,,,,,,,,23.7,,0,,"6,721",
2021-07-15,"1,602,500",,,,,,,,,,23.7,,0,,"6,716",
2021-07-16,"1,591,827",,,,,,,,,,23.7,,0,,"7,212",
2021-07-17,"1,582,379",,,,,,,,,,23.7,,0,,"7,010",
2021-07-18,"1,571,224",,,,,,,,,,23.7,,0,,"6,893",
2021-07-19,"1,561,284",,,,,,,,,,23.7,,0,,"6,274",
2021-07-20,"1,552,687",,,,,,,,,,23.7,,0,,"7,182",
2021-07-21,"1,543,272",,,,,,,,,,23.7,,0,,"6,912",
2021-07-22,"1,534,029",,,,,,,,,,23.7,,0,,"7,167",
2021-07-23,"1,525,258",,,,,,,,,,23.83,,0,,"6,835",
2021-07-24,"1,516,670",,,,,,,,,,23.83,,0,,"6,695",
2021-07-25,"1,505,406",,,,,,,,,,23.83,,0,,"6,309",
2021-07-26,"1,495,613",,,,,,,,,,23.83,,0,,"6,588",
2021-07-27,"1,486,442",,,,,,,,,,23.83,,0,,"6,400",
2021-07-28,"1,477,999",,,,,,,,,,23.83,,0,,"6,832",
2021-07-29,"1,468,616",,,,,,,,,,23.83,,0,,"6,848",
2021-07-30,"1,460,671",,,,,,,,,,23.83,,0,,"5,921",
2021-07-31,"1,453,576",,,,,,,,,,23.83,,0,,"5,819",
2021-08-01,"1,445,000",,,,,,,,,,23.83,,0,,"6,625",
2021-08-02,"1,432,604",,,,,,,,,,23.83,,0,,"6,572",
2021-08-03,"1,423,684",,,,,,,,,,23.83,,0,,"6,666",
2021-08-04,"1,414,089",,,,,,,,,,23.83,,0,,"6,584",
2021-08-05,"1,404,948",,,,,,,,,,23.83,,0,,"5,970",
2021-08-06,"1,397,461",,,,,,,,,,23.83,,0,,"6,103",
2021-08-07,"1,388,402",,,,,,,,,,23.83,,0,,"5,693",
2021-08-08,"1,380,583",,,,,,,,,,23.83,,0,,"6,127",
2021-08-09,"1,373,197",,,,,,,,,,23.83,,0,,"6,068",
2021-08-10,"1,364,643",,,,,,,,,,23.83,,0,,"6,160",
2021-08-11,"1,356,777",,,,,,,,,,23.83,,0,,"6,696",
2021-08-12,"1,348,830",,,,,,,,,,23.83,,0,,"6,126",
2021-08-13,"1,340,903",,,,,,,,,,23.83,,0,,"5,755",
2021-08-14,"1,333,931",,,,,,,,,,23.83,,0,,"5,782",
2021-08-15,"1,326,724",,,,,,,,,,23.83,,0,,"5,690",
2021-08-16,"1,317,192",,,,,,,,,,23.83,,0,,"5,377",
2021-08-17,"1,309,278",,,,,,,,,,23.83,,0,,"5,474",
2021-08-18,"1,304,222",,,,,,,,,,23.83,,0,,"5,164",
2021-08-19,"1,298,296",,,,,,,,,,23.83,,0,,"5,037",
2021-08-20,"1,292,369",,,,,,,,,,23.83,,0,,"5,002",
2021-08-21,"1,285,969",,,,,,,,,,23.83,,0,,"5,398",
2021-08-22,"1,277,408",,,,,,,,,,23.83,,0,,"5,503",
2021-08-23,"1,273,216",,,,,,,,,,23.83,,0,,"5,208",
2021-08-24,"1,266,356",,,,,,,,,,23.83,,0,,"5,120",
2021-08-25,"1,259,921",,,,,,,,,,23.83,,0,,"5,207",
2021-08-26,"1,252,361",,,,,,,,,,23.83,,0,,"5,617",
2021-08-27,"1,248,854",,,,,,,,,,23.83,,0,,"4,786",
2021-08-28,"1,242,967",,,,,,,,,,23.83,,0,,"5,123",
2021-08-29,"1,237,232",,,,,,,,,,23.83,,0,,"5,609",
2021-08-30,"1,230,515",,,,,,,,,,23.83,,0,,"5,348",
2021-08-31,"1,226,673",,,,,,,,,,23.83,,0,,"5,686",
2021-09-01,"1,220,868",,,,,,,,,,23.83,,0,,"5,683",
2021-09-02,"1,214,828",,,,,,,,,,23.83,,0,,"5,635",
2021-09-03,"1,208,205",,,,,,,,,,23.83,,0,,"5,686",
2021-09-04,"1,201,723",,,,,,,,,,23.83,,0,,"5,058",
2021-09-05,"1,194,782",,,,,,,,,,24.15,,0,,"5,186",
2021-09-06,"1,186,057",,,,,,,,,,24.47,,0,,"5,311",
2021-09-07,"1,179,772",,,,,,,,,,24.79,,0,,"4,718",
2021-09-08,"1,174,490",,,,,,,,,,24.79,,0,,"4,632",
2021-09-09,"1,169,449",,,,,,,,,,24.79,,0,,"4,821",
2021-09-10,"1,163,566",,,,,,,,,,24.79,,0,,"4,925",
2021-09-11,"1,159,485",,,,,,,,,,24.79,,0,,"4,605",
2021-09-12,"1,154,930",,,,,,,,,,24.79,,0,,"4,614",
2021-09-13,"1,152,904",,,,,,,,,,24.79,,0,,"5,157",
2021-09-14,"1,147,898",,,,,,,,,,24.96,,0,,"5,204",
2021-09-15,"1,143,137",,,,,,,,,,24.96,,0,,"4,561",
2021-09-16,"1,138,404",,,,,,,,,,24.96,,0,,"4,743",
2021-09-17,"1,134,264",,,,,,,,,,24.96,,0,,"4,151",
2021-09-18,"1,127,788",,,,,,,,,,24.96,,0,,"4,574",
2021-09-19,"1,121,445",,,,,,,,,,24.96,,0,,"4,933",
2021-09-20,"1,115,724",,,,,,,,,,24.96,,0,,"4,345",
2021-09-21,"1,111,061",,,,,,,,,,24.96,,0,,"4,002",
2021-09-22,"1,108,266",,,,,,,,,,24.96,,0,,"4,537",
2021-09-23,"1,104,678",,,,,,,,,,25.08,,0,,"5,024",
2021-09-24,"1,100,396",,,,,,,,,,25.08,,0,,"4,980",
2021-09-25,"1,097,387",,,,,,,,,,25.08,,0,,"4,353",
2021-09-26,"1,092,331",,,,,,,,,,0,,0,,"5,015",
2021-09-27,"1,087,966",,,,,,,,,,0,,0,,"4,846",
2021-09-28,"1,081,791",,,,,,,,,,0,,0,,"4,848",
2021-09-29,"1,076,888",,,,,,,,,,0,,0,,"5,048",
2021-09-30,"1,074,380",,,,,,,,,,0,,0,,"4,646",
2021-10-01,"1,069,512",,,,,,,,,,0,,0,,"4,415",
2021-10-02,"1,064,079",,,,,,,,,,0,,0,,"4,650",
2021-10-03,"1,058,116",,,,,,,,,,0,,0,,"4,738",
2021-10-04,"1,052,949",,,,,,,,,,0,,0,,"4,817",
2021-10-05,"1,048,814",,,,,,,,,,0,,0,,"5,101",
2021-10-06,"1,045,358",,,,,,,,,,0,,0,,"4,870",
2021-10-07,"1,040,343",,,,,,,,,,0,,0,,"4,960",
2021-10-08,"1,035,695",,,,,,,,,,0,,0,,"4,903",
2021-10-09,"1,030,604",,,,,,,,,,0,,0,,"4,562",
2021-10-10,"1,025,104",,,,,,,,,,0,,0,,"4,483",
2021-10-11,"1,018,296",,,,,,,,,,0,,0,,"5,066",
2021-10-12,"1,012,736",,,,,,,,,,0,,0,,"5,737",
2021-10-13,"1,007,505",,,,,,,,,,0.18,,0,,"5,913",
2021-10-14,"1,002,420",,,,,,,,,,0.21,,0,,"5,943",
2021-10-15,"998,850",,,,,,,,,,1.26,,0,,"5,438",
2021-10-16,"995,722",,,,,,,,,,1.87,,0,,"5,239",
2021-10-17,"988,207",,,,,,,,,,4.52,,0,,"4,399",
2021-10-18,"981,905",,,,,,,,,,4.8,,0,,"4,520",
2021-10-19,"974,031",,,,,,,,,,6.82,,0,,"4,810",
2021-10-20,"970,330",,,,,,,,,,9.57,,0,,"4,599",
2021-10-21,"967,370",,,,,,,,,,9.63,,0,,"4,851",
2021-10-22,"970,859",,,,,,,,,,10.35,,0,,"4,878",
2021-10-23,"971,493",,,,,,,,,,10.4,,0,,"5,385",
2021-10-24,"988,851",,,,,,,,,,10.4,,0,,"4,798",
2021-10-25,"1,001,122",,,,,,,,,,10.64,,0,,"4,796",
2021-10-26,"1,004,043",,,,,,,,,,10.64,,0,,"4,432",
2021-10-27,"1,005,449",,,,,,,,,,10.71,,0,,"4,968",
2021-10-28,"1,005,017",,,,,,,,,,12.75,,0,,"3,021",
2021-10-29,"1,006,315",,,,,,,,,,12.75,,0,,"3,316",
2021-10-30,"1,005,125",,,,,,,,,,13.1,,0,,"3,430",
2021-10-31,"1,001,988",,,,,,,,,,13.51,,0,,"2,666",
2021-11-01,"1,002,745",,,,,,,,,,13.51,,0,,"3,197",
2021-11-02,"1,009,684",,,,,,,,,,13.51,,0,,"3,111",
2021-11-03,"1,012,082",,,,,,,,,,13.64,,0,,"3,707",
2021-11-04,"1,020,161",,,,,,,,,,15.68,,0,,"3,511",
2021-11-05,"1,027,191",,,,,,,,,,15.79,,0,,"1,730",
2021-11-06,"1,033,260",,,,,,,,,,15.81,,0,,"2,908",
2021-11-07,"1,036,691",,,,,,,,,,15.81,,0,,"3,490",
2021-11-08,"1,043,686",,,,,,,,,,15.81,,0,,"2,623",
2021-11-09,"1,054,184",,,,,,,,,,15.81,,0,,"2,938",
2021-11-10,"1,066,795",,,,,,,,,,15.81,,0,,"2,860",
2021-11-11,"1,073,021",,,,,,,,,,15.81,,0,,"2,458",
2021-11-12,"1,078,599",,,,,,,,,,15.81,,0,,"2,883",
2021-11-13,"1,083,160",,,,,,,,,,15.81,,0,,"2,791",
2021-11-14,"1,087,621",,,,,,,,,,16.06,,0,,"2,935",
2021-11-15,"1,090,952",,,,,,,,,,16.07,,0,,"3,025",
2021-11-16,"1,096,237",,,,,,,,,,16.07,,0,,"2,768",
2021-11-17,"1,099,702",,,,,,,,,,16.07,,0,,"2,830",
2021-11-18,"1,104,331",,,,,,,,,,16.07,,0,,"2,543",
2021-11-19,"1,106,993",,,,,,,,,,16.07,,0,,"2,718",
2021-11-20,"1,109,429",,,,,,,,,,16.07,,0,,"3,121",
2021-11-21,"1,112,110",,,,,,,,,,16.07,,0,,"3,474",
2021-11-22,"1,114,559",,,,,,,,,,16.07,,0,,"2,900",
2021-11-23,"1,111,411",,,,,,,,,,16.07,,0,,"2,998",
2021-11-24,"1,111,877",,,,,,,,,,16.07,,0,,"3,275",
2021-11-25,"1,113,626",,,,,,,,,,16.07,,0,,"2,708",
2021-11-26,"1,114,675",,,,,,,,,,16.07,,0,,"3,577",
2021-11-27,"1,115,724",,,,,,,,,,16.07,,0,,"2,746",
2021-11-28,"1,116,074",,,,,,,,,,16.07,,0,,"2,761",
2021-11-29,"1,116,541",,,,,,,,,,16.07,,0,,"2,937",
2021-11-30,"1,117,240",,,,,,,,,,16.07,,0,,"3,020",
2021-12-01,"1,117,940",,,,,,,,,,16.07,,0,,"2,969",
2021-12-02,"1,121,093",,,,,,,,,,16.3,,0,,"2,542",
2021-12-03,"1,119,805",,,,,,,,,,16.33,,0,,"2,948",
2021-12-04,"1,116,774",,,,,,,,,,16.35,,0,,"1,983",
2021-12-05,"1,114,092",,,,,,,,,,16.35,,0,,"2,437",
2021-12-06,"1,114,908",,,,,,,,,,16.35,,0,,"3,174",
2021-12-07,"1,118,989",,,,,,,,,,18.3,,0,,"2,965",
2021-12-08,"1,117,007",,,,,,,,,,20.23,,0,,"1,313",
2021-12-09,"1,119,222",,,,,,,,,,21.23,,0,,"2,985",
2021-12-10,"1,120,975",,,,,,,,,,22.62,,0,,"2,509",
2021-12-11,"1,119,805",,,,,,,,,,25.85,,0,,"1,691",
2021-12-12,"1,125,321",,,,,,,,,,25.88,,0,,"1,741",
2021-12-13,"1,145,634",,,,,,,,,,25.88,,0,,"3,083",
2021-12-14,"1,159,364",,,,,,,,,,25.88,,0,,"2,602",
2021-12-15,"1,174,850",,,,,,,,,,25.88,,0,,"2,536",
2021-12-16,"1,188,113",,,,,,,,,,25.88,,0,,"2,045",
2021-12-17,"1,199,653",,,,,,,,,,26.38,,0,,"2,774",
2021-12-18,"1,206,243",,,,,,,,,,26.38,,0,,"2,431",
2021-12-19,"1,210,781",,,,,,,,,,27.93,,0,,"2,336",
2021-12-20,"1,217,410",,,,,,,,,,29.53,,0,,"2,629",
2021-12-21,"1,223,833",,,,,,,,,,29.53,,0,,"2,929",
2021-12-22,"1,230,888",,,,,,,,,,29.83,,0,,"3,545",
2021-12-23,"1,244,846",,,,,,,,,,30.13,,0,,"2,227",
2021-12-24,"1,258,786",,,,,,,,,,30.13,,0,,"3,893",
2021-12-25,"1,276,900",,,,,,,,,,30.13,,0,,"3,228",
2021-12-26,"1,289,167",,,,,,,,,,30.23,,0,,"3,020",
2021-12-27,"1,301,130",,,,,,,,,,30.23,,0,,"2,932",
2021-12-28,"1,311,354",,,,,,,,,,30.23,,0,,"2,757",
2021-12-29,"1,319,409",,,,,,,,,,30.23,,0,,"3,010",
2021-12-30,"1,325,288",,,,,,,,,,32.13,,0,,"1,695",
2021-12-31,"1,331,300",,,,,,,,,,34.03,,0,,"2,790",
2022-01-01,"1,335,247",,,,,,,,,,34.06,,0,,"2,708",
2022-01-02,"1,340,246",,,,,,,,,,34.61,,0,,"2,032",
2022-01-03,"1,350,287",,,,,,,,,,34.78,,0,,"2,713",
2022-01-04,"1,369,444",,,,,,,,,,34.82,,0,,"2,263",
2022-01-05,"1,389,348",,,,,,,,,,34.86,,0,,"2,634",
2022-01-06,"1,407,398",,,,,,,,,,34.9,,0,,"2,937",
2022-01-07,"1,429,584",,,,,,,,,,34.9,,0,,"3,646",
2022-01-08,"1,461,366",,,,,,,,,,34.9,,0,,"3,044",
2022-01-09,"1,483,623",,,,,,,,,,34.9,,0,,"2,769",
2022-01-10,"1,499,445",,,,,,,,,,34.9,,0,,"2,833",
2022-01-11,"1,513,671",,,,,,,,,,34.9,,0,,"2,948",
2022-01-12,"1,521,813",,,,,,,,,,34.9,,0,,"2,399",
2022-01-13,"1,530,722",,,,,,,,,,34.9,,0,,"2,348",
2022-01-14,"1,537,338",,,,,,,,,,34.9,,0,,"3,199",
2022-01-15,"1,546,167",,,,,,,,,,34.9,,0,,"3,343",
2022-01-16,"1,552,396",,,,,,,,,,34.9,,0,,"3,042",
2022-01-17,"1,560,118",,,,,,,,,,34.9,,0,,"3,161",
2022-01-18,"1,567,998",,,,,,,,,,34.9,,0,,"3,229",
2022-01-19,"1,575,037",,,,,,,,,,34.9,,0,,"2,864",
2022-01-20,"1,579,876",,,,,,,,,,34.9,,0,,"2,885",
2022-01-21,"1,586,955",,,,,,,,,,34.9,,0,,"3,130",
2022-01-22,"1,591,236",,,,,,,,,,34.9,,0,,"3,264",
2022-01-23,"1,594,484",,,,,,,,,,34.9,,0,,"2,724",
2022-01-24,"1,598,488",,,,,,,,,,34.9,,0,,"2,900",
2022-01-25,"1,602,351",,,,,,,,,,34.9,,0,,"2,998",
2022-01-26,"1,605,026",,,,,,,,,,34.9,,0,,"3,324",
2022-01-27,"1,606,511",,,,,,,,,,34.9,,0,,"2,568",
2022-01-28,"1,610,523",,,,,,,,,,,,,,,
2022-01-29,"1,615,010",,,,,,,,,,,,,,,
2022-01-30,"1,618,599",,,,,,,,,,,,,,,
2022-01-31,"1,621,440",,,,,,,,,,,,,,,
2022-02-01,"1,624,581",,,,,,,,,,,,,,,
